;ano;sigla_uf;id_municipio;populacao
924;2021;CE;2302800;77484
925;2021;CE;2302909;17830
926;2021;CE;2303006;23011
927;2021;CE;2303105;18470
928;2021;CE;2303204;27008
929;2021;CE;2303303;18700
930;2021;CE;2303402;17763
931;2021;CE;2303501;72706
932;2021;CE;2303600;21041
933;2021;CE;2303659;10410
934;2021;CE;2303709;368918
935;2021;CE;2303808;25612
936;2021;CE;2303907;13112
937;2021;CE;2303931;13608
938;2021;CE;2303956;20286
939;2021;CE;2304004;23340
940;2021;CE;2304103;75241
941;2021;CE;2304202;133913
942;2021;CE;2304236;18201
943;2021;CE;2304251;25121
944;2021;CE;2304269;9698
945;2021;CE;2304277;7254
946;2021;CE;2304285;55035
947;2021;CE;2304301;19330
948;2021;CE;2304350;24680
949;2021;CE;2304400;2703391
950;2021;CE;2304459;16776
951;2021;CE;2304509;14195
952;2021;CE;2304608;7767
953;2021;CE;2304657;14415
954;2021;CE;2304707;55170
955;2021;CE;2304806;4784
956;2021;CE;2304905;11219
957;2021;CE;2304954;26508
958;2021;CE;2305001;40921
959;2021;CE;2305100;5073
960;2021;CE;2305209;20126
961;2021;CE;2305233;69688
962;2021;CE;2305266;13385
963;2021;CE;2305308;25165
964;2021;CE;2305332;12730
965;2021;CE;2305357;20183
966;2021;CE;2305407;68303
967;2021;CE;2305506;103633
968;2021;CE;2305605;26196
969;2021;CE;2305654;11597
970;2021;CE;2305704;12507
971;2021;CE;2305803;42148
972;2021;CE;2305902;38064
973;2021;CE;2306009;14351
974;2021;CE;2306108;24450
975;2021;CE;2306207;7904
976;2021;CE;2306256;38661
977;2021;CE;2306306;53448
978;2021;CE;2306405;131687
979;2021;CE;2306504;20653
980;2021;CE;2306553;42595
981;2021;CE;2306603;22018
982;2021;CE;2306702;18133
983;2021;CE;2306801;11580
984;2021;CE;2306900;34592
985;2021;CE;2307007;33960
986;2021;CE;2307106;27187
987;2021;CE;2307205;8150
988;2021;CE;2307254;20351
989;2021;CE;2307304;278264
990;2021;CE;2307403;24949
991;2021;CE;2307502;31476
992;2021;CE;2307601;60232
993;2021;CE;2307635;20031
994;2021;CE;2307650;230986
995;2021;CE;2307700;131677
996;2021;CE;2307809;27822
997;2021;CE;2307908;11407
998;2021;CE;2308005;39341
999;2021;CE;2308104;48370
1000;2021;CE;2308203;15309
1001;2021;CE;2308302;27413
1002;2021;CE;2308351;13129
1003;2021;CE;2308377;13965
1004;2021;CE;2308401;35566
1005;2021;CE;2308500;43917
1006;2021;CE;2308609;17264
1007;2021;CE;2308708;61590
1008;2021;CE;2308807;8833
1009;2021;CE;2308906;22830
1010;2021;CE;2309003;14561
1011;2021;CE;2309102;11056
1012;2021;CE;2309201;15798
1013;2021;CE;2309300;32487
1014;2021;CE;2309409;28737
1015;2021;CE;2309458;25958
1016;2021;CE;2309508;21342
1017;2021;CE;2309607;74145
1018;2021;CE;2309706;85647
1019;2021;CE;2309805;12313
1020;2021;CE;2309904;6565
1021;2021;CE;2310001;9458
1022;2021;CE;2310100;13553
1023;2021;CE;2310209;35526
1024;2021;CE;2310258;33232
1025;2021;CE;2310308;31391
1026;2021;CE;2310407;12276
1027;2021;CE;2310506;43359
1028;2021;CE;2310605;9207
1029;2021;CE;2310704;38045
1030;2021;CE;2310803;16356
1031;2021;CE;2310852;20964
1032;2021;CE;2310902;17210
1033;2021;CE;2310951;11052
1034;2021;CE;2311009;12358
1035;2021;CE;2311108;14920
1036;2021;CE;2311207;11165
1037;2021;CE;2311231;6455
1038;2021;CE;2311264;21246
1039;2021;CE;2311306;88899
1040;2021;CE;2311355;16116
1041;2021;CE;2311405;82455
1042;2021;CE;2311504;22432
1043;2021;CE;2311603;29238
1044;2021;CE;2311702;18279
1045;2021;CE;2311801;79550
1046;2021;CE;2311900;15757
1047;2021;CE;2311959;16714
1048;2021;CE;2312007;32851
1049;2021;CE;2312106;17726
1050;2021;CE;2312205;43719
1051;2021;CE;2312304;48354
1052;2021;CE;2312403;49306
1053;2021;CE;2312502;7557
1054;2021;CE;2312601;13086
1055;2021;CE;2312700;25418
1056;2021;CE;2312809;7758
1057;2021;CE;2312908;212437
1058;2021;CE;2313005;18389
1059;2021;CE;2313104;32079
1060;2021;CE;2313203;26199
1061;2021;CE;2313252;8555
1062;2021;CE;2313302;59259
1063;2021;CE;2313351;19551
1064;2021;CE;2313401;77111
1065;2021;CE;2313500;56653
1066;2021;CE;2313559;16588
1067;2021;CE;2313609;35295
1068;2021;CE;2313708;7740
1069;2021;CE;2313757;19976
1070;2021;CE;2313807;22223
1071;2021;CE;2313906;13988
1072;2021;CE;2313955;18520
1073;2021;CE;2314003;41078
1074;2021;CE;2314102;61916
1075;2021;RN;2400109;11106
1076;2021;RN;2400208;58743
1077;2021;RN;2400307;11024
1078;2021;RN;2400406;3293
1079;2021;RN;2400505;13529
1080;2021;RN;2400604;4685
1081;2021;RN;2400703;14923
1082;2021;RN;2400802;11695
1083;2021;RN;2400901;7162
1084;2021;RN;2401008;35904
1085;2021;RN;2401107;28156
1086;2021;RN;2401206;14526
1087;2021;RN;2401305;9686
1088;2021;RN;2401404;9373
1089;2021;RN;2401453;29112
1090;2021;RN;2401503;3989
1091;2021;RN;2401602;5552
1092;2021;RN;2401651;2171
1093;2021;RN;2401701;10323
1094;2021;RN;2401800;12873
1095;2021;RN;2401859;6572
1096;2021;RN;2401909;3745
1097;2021;RN;2402006;68726
1098;2021;RN;2402105;11363
1099;2021;RN;2402204;34814
1100;2021;RN;2402303;20588
1101;2021;RN;2402402;8297
1102;2021;RN;2402501;10972
1103;2021;RN;2402600;74268
1104;2021;RN;2402709;11182
1105;2021;RN;2402808;5501
1106;2021;RN;2402907;4918
1107;2021;RN;2403004;7968
1108;2021;RN;2403103;45022
1109;2021;RN;2403202;7068
1110;2021;RN;2403251;272490
1111;2021;RN;2403301;5697
1112;2021;RN;2403400;6064
1113;2021;RN;2403509;10463
1114;2021;RN;2403608;29282
1115;2021;RN;2403707;6009
1116;2021;RN;2403756;3081
1117;2021;RN;2403806;9772
1118;2021;RN;2403905;2801
1119;2021;RN;2404002;4015
1120;2021;RN;2404101;2903
1121;2021;RN;2404200;27004
1122;2021;RN;2404309;13115
1123;2021;RN;2404408;10541
1124;2021;RN;2404507;16261
1125;2021;RN;2404606;14033
1126;2021;RN;2404705;15759
1127;2021;RN;2404804;2264
1128;2021;RN;2404853;7641
1129;2021;RN;2404903;5916
1130;2021;RN;2405009;9341
1131;2021;RN;2405108;6907
1132;2021;RN;2405207;5228
1133;2021;RN;2405306;10367
1134;2021;RN;2405405;4935
1135;2021;RN;2405504;2600
1136;2021;RN;2405603;15044
1137;2021;RN;2405702;12397
1138;2021;RN;2405801;35360
1139;2021;RN;2405900;2653
1140;2021;RN;2406007;5941
1141;2021;RN;2406106;18335
1142;2021;RN;2406155;3945
1143;2021;RN;2406205;6851
1144;2021;RN;2406304;7624
1145;2021;RN;2406403;2732
1146;2021;RN;2406502;15880
1147;2021;RN;2406601;8348
1148;2021;RN;2406700;11410
1149;2021;RN;2406809;4768
1150;2021;RN;2406908;4053
1151;2021;RN;2407005;10175
1152;2021;RN;2407104;82828
1153;2021;RN;2407203;32260
1154;2021;RN;2407252;4102
1155;2021;RN;2407302;8325
1156;2021;RN;2407401;8790
1157;2021;RN;2407500;12714
1158;2021;RN;2407609;4665
1159;2021;RN;2407708;11166
1160;2021;RN;2407807;22698
1161;2021;RN;2407906;2063
1162;2021;RN;2408003;303792
1163;2021;RN;2408102;896708
1164;2021;RN;2408201;28266
1165;2021;RN;2408300;37554
1166;2021;RN;2408409;4231
1167;2021;RN;2408508;4813
1168;2021;RN;2408607;4298
1169;2021;RN;2408706;3732
1170;2021;RN;2408805;5307
1171;2021;RN;2408904;21611
1172;2021;RN;2408953;10961
1173;2021;RN;2409100;13667
1174;2021;RN;2409209;3114
1175;2021;RN;2409308;12861
1176;2021;RN;2409332;5689
1177;2021;RN;2409407;30802
1178;2021;RN;2409506;3163
1179;2021;RN;2409605;2419
1180;2021;RN;2409704;6591
1181;2021;RN;2409803;14881
1182;2021;RN;2409902;15411
1183;2021;RN;2410009;3900
1184;2021;RN;2410108;15646
1185;2021;RN;2410207;7944
1186;2021;RN;2410256;6605
1187;2021;RN;2410306;10646
1188;2021;RN;2410405;9825
1189;2021;RN;2410504;5158
1190;2021;RN;2410603;3214
1191;2021;RN;2410702;3648
1192;2021;RN;2410801;4194
1193;2021;RN;2410900;8310
1194;2021;RN;2411007;4457
1195;2021;RN;2411056;4173
1196;2021;RN;2411106;3584
1197;2021;RN;2411205;40295
1198;2021;RN;2411403;11808
1199;2021;RN;2411429;2699
1200;2021;RN;2411502;24422
1201;2021;RN;2411601;2687
1202;2021;RN;2411700;4541
1203;2021;RN;2411809;3606
1204;2021;RN;2411908;4281
1205;2021;RN;2412005;104919
1206;2021;RN;2412104;6221
1207;2021;RN;2412203;44566
1208;2021;RN;2412302;12901
1209;2021;RN;2412401;4696
1210;2021;RN;2412500;23789
1211;2021;RN;2412559;10441
1212;2021;RN;2412609;17858
1213;2021;RN;2412708;5889
1214;2021;RN;2412807;8183
1215;2021;RN;2412906;11051
1216;2021;RN;2413003;6476
1217;2021;RN;2413102;6167
1218;2021;RN;2413201;4527
1219;2021;RN;2413300;5739
1220;2021;RN;2413359;12225
1221;2021;RN;2413409;8105
1222;2021;RN;2413508;6128
1223;2021;RN;2413557;4832
1224;2021;RN;2413607;1743
1225;2021;RN;2413706;5600
1226;2021;RN;2413805;2606
1227;2021;RN;2413904;12314
1228;2021;RN;2414001;16008
1229;2021;RN;2414100;10923
1230;2021;RN;2414159;6085
1231;2021;RN;2414209;14694
1232;2021;RN;2414308;2427
1233;2021;RN;2414407;33716
1234;2021;RN;2414456;3195
1235;2021;RN;2414506;10485
1236;2021;RN;2414605;14937
1237;2021;RN;2414704;5529
1238;2021;RN;2414753;4232
1239;2021;RN;2414803;12789
1240;2021;RN;2414902;1731
1241;2021;RN;2415008;3217
1242;2021;PB;2500106;10375
1243;2021;PB;2500205;5622
1244;2021;PB;2500304;28384
1245;2021;PB;2500403;20992
1246;2021;PB;2500502;14629
1247;2021;PB;2500536;5527
1248;2021;PB;2500577;2588
1249;2021;PB;2500601;19865
1250;2021;PB;2500700;18020
1251;2021;PB;2500734;2264
1252;2021;PB;2500775;8482
1253;2021;PB;2500809;16857
1254;2021;PB;2500908;13613
1255;2021;PB;2501005;20610
1256;2021;PB;2501104;22493
1257;2021;PB;2501153;2105
1258;2021;PB;2501203;7054
1259;2021;PB;2501302;19081
1260;2021;PB;2501351;4067
1261;2021;PB;2501401;9197
1262;2021;PB;2501500;21220
1263;2021;PB;2501534;5033
1264;2021;PB;2501575;8338
1265;2021;PB;2501609;15607
1266;2021;PB;2501708;6095
1267;2021;PB;2501807;97519
1268;2021;PB;2501906;17733
1269;2021;PB;2502003;7356
1270;2021;PB;2502052;3571
1271;2021;PB;2502102;5248
1272;2021;PB;2502151;7218
1273;2021;PB;2502201;2588
1274;2021;PB;2502300;4937
1275;2021;PB;2502409;12126
1276;2021;PB;2502508;17934
1277;2021;PB;2502607;6092
1278;2021;PB;2502706;5311
1279;2021;PB;2502805;14287
1280;2021;PB;2502904;6479
1281;2021;PB;2503001;22079
1282;2021;PB;2503100;5710
1283;2021;PB;2503209;69773
1284;2021;PB;2503308;10364
1285;2021;PB;2503407;3708
1286;2021;PB;2503506;17169
1287;2021;PB;2503555;7225
1288;2021;PB;2503605;7182
1289;2021;PB;2503704;62576
1290;2021;PB;2503753;3217
1291;2021;PB;2503803;6077
1292;2021;PB;2503902;6048
1293;2021;PB;2504009;413830
1294;2021;PB;2504033;6715
1295;2021;PB;2504074;4206
1296;2021;PB;2504108;2714
1297;2021;PB;2504157;7530
1298;2021;PB;2504207;4938
1299;2021;PB;2504306;30819
1300;2021;PB;2504355;4898
1301;2021;PB;2504405;19030
1302;2021;PB;2504504;6662
1303;2021;PB;2504603;25341
1304;2021;PB;2504702;4787
1305;2021;PB;2504801;15438
1306;2021;PB;2504850;1948
1307;2021;PB;2504900;17599
1308;2021;PB;2505006;7866
1309;2021;PB;2505105;20331
1310;2021;PB;2505204;6748
1311;2021;PB;2505238;6360
1312;2021;PB;2505279;5209
1313;2021;PB;2505303;2508
1314;2021;PB;2505352;5409
1315;2021;PB;2505402;8332
1316;2021;PB;2505501;3850
1317;2021;PB;2505600;6506
1318;2021;PB;2505709;10375
1319;2021;PB;2505808;3569
1320;2021;PB;2505907;3556
1321;2021;PB;2506004;33386
1322;2021;PB;2506103;11180
1323;2021;PB;2506202;2989
1324;2021;PB;2506251;8292
1325;2021;PB;2506301;59389
1326;2021;PB;2506400;14125
1327;2021;PB;2506509;3477
1328;2021;PB;2506608;5877
1329;2021;PB;2506707;11877
1330;2021;PB;2506806;18184
1331;2021;PB;2506905;24363
1332;2021;PB;2507002;24960
1333;2021;PB;2507101;18978
1334;2021;PB;2507200;11069
1335;2021;PB;2507309;14467
1336;2021;PB;2507408;7751
1337;2021;PB;2507507;825796
1338;2021;PB;2507606;8014
1339;2021;PB;2507705;18422
1340;2021;PB;2507804;7238
1341;2021;PB;2507903;10830
1342;2021;PB;2508000;9831
1343;2021;PB;2508109;4640
1344;2021;PB;2508208;7754
1345;2021;PB;2508307;27728
1346;2021;PB;2508406;2698
1347;2021;PB;2508505;7274
1348;2021;PB;2508554;4406
1349;2021;PB;2508604;13344
1350;2021;PB;2508703;3988
1351;2021;PB;2508802;5745
1352;2021;PB;2508901;45385
1353;2021;PB;2509008;10988
1354;2021;PB;2509057;8746
1355;2021;PB;2509107;21895
1356;2021;PB;2509156;6689
1357;2021;PB;2509206;14077
1358;2021;PB;2509305;8642
1359;2021;PB;2509339;4528
1360;2021;PB;2509370;2944
1361;2021;PB;2509396;6690
1362;2021;PB;2509404;13238
1363;2021;PB;2509503;5806
1364;2021;PB;2509602;4867
1365;2021;PB;2509701;33638
1366;2021;PB;2509800;9962
1367;2021;PB;2509909;10449
1368;2021;PB;2510006;7271
1369;2021;PB;2510105;10614
1370;2021;PB;2510204;5892
1371;2021;PB;2510303;5011
1372;2021;PB;2510402;6399
1373;2021;PB;2510501;3989
1374;2021;PB;2510600;3052
1375;2021;PB;2510659;1747
1376;2021;PB;2510709;2453
1377;2021;PB;2510808;108766
1378;2021;PB;2510907;12411
1379;2021;PB;2511004;3802
1380;2021;PB;2511103;7954
1381;2021;PB;2511202;28607
1382;2021;PB;2511301;16147
1383;2021;PB;2511400;18737
1384;2021;PB;2511509;12036
1385;2021;PB;2511608;6518
1386;2021;PB;2511707;4937
1387;2021;PB;2511806;10590
1388;2021;PB;2511905;19478
1389;2021;PB;2512002;18848
1390;2021;PB;2512036;3877
1391;2021;PB;2512077;4366
1392;2021;PB;2512101;32803
1393;2021;PB;2512200;4265
1394;2021;PB;2512309;23749
1395;2021;PB;2512408;13801
1396;2021;PB;2512507;44388
1397;2021;PB;2512606;2009
1398;2021;PB;2512705;19973
1399;2021;PB;2512721;6139
1400;2021;PB;2512747;3650
1401;2021;PB;2512754;4562
1402;2021;PB;2512762;4571
1403;2021;PB;2512788;1999
1404;2021;PB;2512804;8555
1405;2021;PB;2512903;24258
1406;2021;PB;2513000;3975
1407;2021;PB;2513109;12123
1408;2021;PB;2513158;6526
1409;2021;PB;2513208;6579
1410;2021;PB;2513307;5853
1411;2021;PB;2513356;3591
1412;2021;PB;2513406;15470
1413;2021;PB;2513505;5098
1414;2021;PB;2513604;6942
1415;2021;PB;2513653;2640
1416;2021;PB;2513703;138093
1417;2021;PB;2513802;4550
1418;2021;PB;2513851;2496
1419;2021;PB;2513901;34650
1420;2021;PB;2513927;4602
1421;2021;PB;2513943;2645
1422;2021;PB;2513968;3119
1423;2021;PB;2513984;3377
1424;2021;PB;2514008;4170
1425;2021;PB;2514107;4408
1426;2021;PB;2514206;7622
1427;2021;PB;2514305;6394
1428;2021;PB;2514404;4631
1429;2021;PB;2514453;6037
1430;2021;PB;2514503;20406
1431;2021;PB;2514552;3898
1432;2021;PB;2514602;3619
1433;2021;PB;2514651;1821
1434;2021;PB;2514701;4153
1435;2021;PB;2514800;3607
1436;2021;PB;2514909;7682
1437;2021;PB;2515005;7450
1438;2021;PB;2515104;11793
1439;2021;PB;2515203;3534
1440;2021;PB;2515302;52977
1441;2021;PB;2515401;10919
1442;2021;PB;2515500;13807
1443;2021;PB;2515609;3114
1444;2021;PB;2515708;2921
1445;2021;PB;2515807;7001
1446;2021;PB;2515906;6037
1447;2021;PB;2515930;5152
1448;2021;PB;2515971;7845
1449;2021;PB;2516003;26051
1450;2021;PB;2516102;15211
1451;2021;PB;2516151;3631
1452;2021;PB;2516201;69997
1453;2021;PB;2516300;17096
1454;2021;PB;2516409;11024
1455;2021;PB;2516508;15505
1456;2021;PB;2516607;14791
1457;2021;PB;2516706;15333
1458;2021;PB;2516755;3103
1459;2021;PB;2516805;9473
1460;2021;PB;2516904;15356
1461;2021;PB;2517001;9914
1462;2021;PB;2517100;2870
1463;2021;PB;2517209;5395
1464;2021;PB;2517407;2269
1465;2021;PE;2600054;100698
1466;2021;PE;2600104;37546
1467;2021;PE;2600203;19981
1468;2021;PE;2600302;25240
1469;2021;PE;2600401;37386
1470;2021;PE;2600500;43923
1471;2021;PE;2600609;14798
1472;2021;PE;2600708;38408
1473;2021;PE;2600807;22996
1474;2021;PE;2600906;22910
1475;2021;PE;2601003;11301
1476;2021;PE;2601052;20936
1477;2021;PE;2601102;85301
1478;2021;PE;2601201;75295
1479;2021;PE;2601300;14632
1480;2021;PE;2601409;42866
1481;2021;PE;2601508;12169
1482;2021;PE;2601607;20730
1483;2021;PE;2601706;76930
1484;2021;PE;2601805;12811
1485;2021;PE;2601904;60960
1486;2021;PE;2602001;38605
1487;2021;PE;2602100;48975
1488;2021;PE;2602209;40038
1489;2021;PE;2602308;38101
1490;2021;PE;2602407;8981
1491;2021;PE;2602506;7489
1492;2021;PE;2602605;51696
1493;2021;PE;2602704;13224
1494;2021;PE;2602803;59448
1495;2021;PE;2602902;210796
1496;2021;PE;2603009;34778
1497;2021;PE;2603108;20618
1498;2021;PE;2603207;29065
1499;2021;PE;2603306;10983
1500;2021;PE;2603405;5744
1501;2021;PE;2603454;159945
1502;2021;PE;2603504;19032
1503;2021;PE;2603603;8592
1504;2021;PE;2603702;24743
1505;2021;PE;2603801;20048
1506;2021;PE;2603900;19666
1507;2021;PE;2603926;13117
1508;2021;PE;2604007;85131
1509;2021;PE;2604106;369343
1510;2021;PE;2604155;14395
1511;2021;PE;2604205;43778
1512;2021;PE;2604304;11972
1513;2021;PE;2604403;13641
1514;2021;PE;2604502;21929
1515;2021;PE;2604601;26755
1516;2021;PE;2604700;18327
1517;2021;PE;2604809;12543
1518;2021;PE;2604908;9494
1519;2021;PE;2605004;24237
1520;2021;PE;2605103;37633
1521;2021;PE;2605152;19246
1522;2021;PE;2605202;69701
1523;2021;PE;2605301;31709
1524;2021;PE;2605400;22360
1525;2021;PE;2605459;3140
1526;2021;PE;2605509;12216
1527;2021;PE;2605608;22612
1528;2021;PE;2605707;33488
1529;2021;PE;2605806;15633
1530;2021;PE;2605905;31578
1531;2021;PE;2606002;141347
1532;2021;PE;2606101;30847
1533;2021;PE;2606200;80345
1534;2021;PE;2606309;7586
1535;2021;PE;2606408;85309
1536;2021;PE;2606507;19284
1537;2021;PE;2606606;29585
1538;2021;PE;2606705;7773
1539;2021;PE;2606804;119690
1540;2021;PE;2606903;12265
1541;2021;PE;2607000;24034
1542;2021;PE;2607109;4537
1543;2021;PE;2607208;99101
1544;2021;PE;2607307;31515
1545;2021;PE;2607406;5013
1546;2021;PE;2607505;26268
1547;2021;PE;2607604;27076
1548;2021;PE;2607653;36495
1549;2021;PE;2607703;13492
1550;2021;PE;2607752;27144
1551;2021;PE;2607802;17056
1552;2021;PE;2607901;711330
1553;2021;PE;2607950;11632
1554;2021;PE;2608008;17305
1555;2021;PE;2608057;14904
1556;2021;PE;2608107;33570
1557;2021;PE;2608206;15999
1558;2021;PE;2608255;11545
1559;2021;PE;2608305;15007
1560;2021;PE;2608404;15483
1561;2021;PE;2608453;18429
1562;2021;PE;2608503;21490
1563;2021;PE;2608602;13300
1564;2021;PE;2608701;16345
1565;2021;PE;2608750;26090
1566;2021;PE;2608800;40883
1567;2021;PE;2608909;56149
1568;2021;PE;2609006;25565
1569;2021;PE;2609105;16549
1570;2021;PE;2609154;22110
1571;2021;PE;2609204;11098
1572;2021;PE;2609303;15548
1573;2021;PE;2609402;63792
1574;2021;PE;2609501;32673
1575;2021;PE;2609600;393734
1576;2021;PE;2609709;23985
1577;2021;PE;2609808;15309
1578;2021;PE;2609907;70466
1579;2021;PE;2610004;63745
1580;2021;PE;2610103;7509
1581;2021;PE;2610202;26438
1582;2021;PE;2610301;11608
1583;2021;PE;2610400;22198
1584;2021;PE;2610509;28856
1585;2021;PE;2610608;57346
1586;2021;PE;2610707;336919
1587;2021;PE;2610806;22716
1588;2021;PE;2610905;68067
1589;2021;PE;2611002;37246
1590;2021;PE;2611101;359372
1591;2021;PE;2611200;11308
1592;2021;PE;2611309;27204
1593;2021;PE;2611408;15231
1594;2021;PE;2611507;26309
1595;2021;PE;2611533;6796
1596;2021;PE;2611606;1661017
1597;2021;PE;2611705;20744
1598;2021;PE;2611804;47813
1599;2021;PE;2611903;23719
1600;2021;PE;2612000;9600
1601;2021;PE;2612109;11214
1602;2021;PE;2612208;61561
1603;2021;PE;2612307;15880
1604;2021;PE;2612406;27308
1605;2021;PE;2612455;15713
1606;2021;PE;2612471;12708
1607;2021;PE;2612505;111812
1608;2021;PE;2612554;14645
1609;2021;PE;2612604;42266
1610;2021;PE;2612703;14308
1611;2021;PE;2612802;11914
1612;2021;PE;2612901;16239
1613;2021;PE;2613008;60567
1614;2021;PE;2613107;37488
1615;2021;PE;2613206;23002
1616;2021;PE;2613305;21439
1617;2021;PE;2613404;21868
1618;2021;PE;2613503;34082
1619;2021;PE;2613602;34210
1620;2021;PE;2613701;114910
1621;2021;PE;2613800;18150
1622;2021;PE;2613909;87467
1623;2021;PE;2614006;19226
1624;2021;PE;2614105;36189
1625;2021;PE;2614204;46845
1626;2021;PE;2614303;11269
1627;2021;PE;2614402;6034
1628;2021;PE;2614501;66192
1629;2021;PE;2614600;28860
1630;2021;PE;2614709;12843
1631;2021;PE;2614808;26439
1632;2021;PE;2614857;23852
1633;2021;PE;2615003;29472
1634;2021;PE;2615102;7227
1635;2021;PE;2615201;10314
1636;2021;PE;2615300;52587
1637;2021;PE;2615409;47088
1638;2021;PE;2615508;13856
1639;2021;PE;2615607;31103
1640;2021;PE;2615706;15232
1641;2021;PE;2615805;27793
1642;2021;PE;2615904;8266
1643;2021;PE;2616001;18835
1644;2021;PE;2616100;9572
1645;2021;PE;2616183;7526
1646;2021;PE;2616209;21172
1647;2021;PE;2616308;32897
1648;2021;PE;2616407;140389
1649;2021;PE;2616506;14789
1650;2021;AL;2700102;20263
1651;2021;AL;2700201;17507
1652;2021;AL;2700300;234309
1653;2021;AL;2700409;47540
1654;2021;AL;2700508;16201
1655;2021;AL;2700607;8434
1656;2021;AL;2700706;18440
1657;2021;AL;2700805;4226
1658;2021;AL;2700904;6717
1659;2021;AL;2701001;27429
1660;2021;AL;2701100;10426
1661;2021;AL;2701209;10920
1662;2021;AL;2701308;21397
1663;2021;AL;2701357;6972
1664;2021;AL;2701407;57997
1665;2021;AL;2701506;9576
1666;2021;AL;2701605;17715
1667;2021;AL;2701704;16907
1668;2021;AL;2701803;9568
1669;2021;AL;2701902;7311
1670;2021;AL;2702009;10594
1671;2021;AL;2702108;21935
1672;2021;AL;2702207;5882
1673;2021;AL;2702306;57647
1674;2021;AL;2702355;24396
1675;2021;AL;2702405;52501
1676;2021;AL;2702504;11059
1677;2021;AL;2702553;18304
1678;2021;AL;2702603;22192
1679;2021;AL;2702702;4803
1680;2021;AL;2702801;12823
1681;2021;AL;2702900;41549
1682;2021;AL;2703007;15637
1683;2021;AL;2703106;25596
1684;2021;AL;2703205;24670
1685;2021;AL;2703304;18398
1686;2021;AL;2703403;5185
1687;2021;AL;2703502;6992
1688;2021;AL;2703601;8444
1689;2021;AL;2703700;5751
1690;2021;AL;2703759;11495
1691;2021;AL;2703809;24167
1692;2021;AL;2703908;4119
1693;2021;AL;2704005;24716
1694;2021;AL;2704104;17692
1695;2021;AL;2704203;28904
1696;2021;AL;2704302;1031597
1697;2021;AL;2704401;19923
1698;2021;AL;2704500;33351
1699;2021;AL;2704609;8850
1700;2021;AL;2704708;52848
1701;2021;AL;2704807;13123
1702;2021;AL;2704906;3474
1703;2021;AL;2705002;25200
1704;2021;AL;2705101;24627
1705;2021;AL;2705200;18201
1706;2021;AL;2705309;5315
1707;2021;AL;2705408;7171
1708;2021;AL;2705507;28428
1709;2021;AL;2705606;12837
1710;2021;AL;2705705;21690
1711;2021;AL;2705804;9507
1712;2021;AL;2705903;5133
1713;2021;AL;2706000;11681
1714;2021;AL;2706109;11573
1715;2021;AL;2706208;5061
1716;2021;AL;2706307;73452
1717;2021;AL;2706406;24307
1718;2021;AL;2706422;10546
1719;2021;AL;2706448;13484
1720;2021;AL;2706505;15270
1721;2021;AL;2706604;7556
1722;2021;AL;2706703;64005
1723;2021;AL;2706802;17868
1724;2021;AL;2706901;35310
1725;2021;AL;2707008;2903
1726;2021;AL;2707107;25324
1727;2021;AL;2707206;14447
1728;2021;AL;2707305;27331
1729;2021;AL;2707404;7618
1730;2021;AL;2707503;20158
1731;2021;AL;2707602;11202
1732;2021;AL;2707701;75662
1733;2021;AL;2707800;6634
1734;2021;AL;2707909;7344
1735;2021;AL;2708006;47910
1736;2021;AL;2708105;10637
1737;2021;AL;2708204;6977
1738;2021;AL;2708303;24064
1739;2021;AL;2708402;32462
1740;2021;AL;2708501;34825
1741;2021;AL;2708600;62328
1742;2021;AL;2708709;8073
1743;2021;AL;2708808;34424
1744;2021;AL;2708907;14042
1745;2021;AL;2708956;13893
1746;2021;AL;2709004;6115
1747;2021;AL;2709103;20162
1748;2021;AL;2709152;44570
1749;2021;AL;2709202;27934
1750;2021;AL;2709301;65963
1751;2021;AL;2709400;25655
1752;2021;SE;2800100;2386
1753;2021;SE;2800209;21796
1754;2021;SE;2800308;672614
1755;2021;SE;2800407;9840
1756;2021;SE;2800506;18825
1757;2021;SE;2800605;31439
1758;2021;SE;2800670;26980
1759;2021;SE;2800704;8396
1760;2021;SE;2801009;18325
1761;2021;SE;2801108;4003
1762;2021;SE;2801207;30894
1763;2021;SE;2801306;34808
1764;2021;SE;2801405;22393
1765;2021;SE;2801504;17232
1766;2021;SE;2801603;5929
1767;2021;SE;2801702;18181
1768;2021;SE;2801900;4008
1769;2021;SE;2802007;5290
1770;2021;SE;2802106;69919
1771;2021;SE;2802205;5617
1772;2021;SE;2802304;15688
1773;2021;SE;2802403;11599
1774;2021;SE;2802502;3421
1775;2021;SE;2802601;5831
1776;2021;SE;2802700;8522
1777;2021;SE;2802809;18337
1778;2021;SE;2802908;96839
1779;2021;SE;2803005;42399
1780;2021;SE;2803104;4869
1781;2021;SE;2803203;35054
1782;2021;SE;2803302;19067
1783;2021;SE;2803401;13422
1784;2021;SE;2803500;106015
1785;2021;SE;2803609;30327
1786;2021;SE;2803708;7002
1787;2021;SE;2803807;3715
1788;2021;SE;2803906;12689
1789;2021;SE;2804003;17328
1790;2021;SE;2804102;11361
1791;2021;SE;2804201;15315
1792;2021;SE;2804300;7653
1793;2021;SE;2804409;18688
1794;2021;SE;2804458;8822
1795;2021;SE;2804508;37715
1796;2021;SE;2804607;26957
1797;2021;SE;2804706;6509
1798;2021;SE;2804805;187733
1799;2021;SE;2804904;14650
1800;2021;SE;2805000;3309
1801;2021;SE;2805109;9727
